id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
"8688987",CENTRO EVANGELICO GETSEMANI,IGLESIA DE DIOS EN CRISTO EN LA REPUBLICA MEXICANA AR,"813210",Asociaciones y organizaciones religiosas,6 a 10 personas,CALLE,PLAN DEL RIO,CALLE,NINGUNO,AVENIDA,CORREGIDORA,CALLE,NINGUNO,"232",,,,,,COLONIA,LUCIO BLANCO 3ER SECT,,,,"66210","19",NUEVO LEAN,"019",San Pedro Garza GarcTa,"0001",San Pedro Garza GarcTa,"0577","005",,,,Fijo,25.67280861,-100.40137122,2019-11
"7648367",BARBER SHOP SAN PEDRO,,"812110",Salones y clSnicas de belleza y peluquer,0 a 5 personas,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,LICENCIADO MIGUEL ALEMAN VALDES,CALLE,LICENCIADO ADOLFO RUIZ CORTINES,CALLE,GENERAL BERNARDO REYES,,SN,,,,,COLONIA,VISTA MONTANA,,,,"66216","19",NUEVO LENN,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0327","024","8116068700",,,Fijo,25.68178823,-100.40591533,2019-11
"3019316",VICK BURGUER,,"722517","Restaurantes con servicio de preparacimn de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",6 a 10 personas,AVENIDA,MANUEL J. CLOUTHIER,CALLE,LICENCIADO ADOLFO RUIZ CORTINES,CALLE,ANTONIO I. VILLARREAL,CALLE,ANTONIO D.AZ SOTO,,SN,,,,,COLONIA,VISTA MONTAZA,,,,"66216","19",NUEVO LENN,"019",San Pedro Garza GarcLa,"0001",San Pedro Garza GarcLa,"0327","033",,,,Fijo,25.67918998,-100.4081302,2010-07
"2992789",CERRAJERIA LA PASADA,ARMANDO HERNANDEZ DIAZ,"811191",ReparaciHn menor de llantas,0 a 5 personas,AVENIDA,IGNACIO MORONES PRIETO,AVENIDA,JOSE MARIANO JIMENEZ,AVENIDA,JOSE VASCONCELOS,AVENIDA,JOSN VASCONCELOS,"643",,,,,,COLONIA,LUCIO BLANCO,,,,"66238","19",NUEVO LEAN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0577","025","8184931964",ELIASPOSADAZO@GMAIL.COM,,Fijo,25.66636548,-100.41016935,2014-12
"7564165",BARBER SHOP THE HOOD,,"812110",Salones y clTnicas de belleza y peluquerias,0 a 5 personas,CALLE,GENERAL FELIPE ANGELES,CALLE,GENERAL FLVARO OBREGON,CALLE,ANTONIO DIAZ SOTO,CALLE,LUIS CABRERA,,SN,,,,,COLONIA,REVOLUCION,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza GarcOa,"0001",San Pedro Garza GarcOa,"0327","015","8123786153",,,Fijo,25.68053327,-100.41020735,2019-11
"7564112",VENTA DE BARBACOA Y MENUDO,,"722513",Restaurantes con servicio de preparaciin de antojitos,0 a 5 personas,CALLE,LICENCIADO ADOLFO RUIZ CORTINES,CALLE,ADOLFO DE LA HUERTA,CALLE,GENERAL BERNARDO REYES,CALLE,GENERAL BERNARDO REYES,"140",,,,,,COLONIA,VISTA MONTANA,,,,"66210","19",NUEVO LENN,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0327","026","8121973432",,,Fijo,25.68100045,-100.406375,2019-11
"8633443",VENTA DE BARBACOA Y MENUDO,,"722513",Restaurantes con servicio de preparaciin de antojitos,0 a 5 personas,CALLE,AQUILES SERDAN,CALLE,GENERAL FELIPE nNGELES,ANDADOR,LUCRECIA TORIN,CALLE,EVERARDO SOSA,,SN,,,,,COLONIA,REVOLUCION 4 SECTOR,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0609","012",,,,Fijo,25.68358071,-100.40918278,2019-11
"3019796",CAPILLA NUESTRA SEEORA DE LOS DOLORES,PARROQUIA DE NUESTRA SEDORA DE GUADALUPE EN SAN PEDRO AR,"813210",Asociaciones y organizaciones religiosas,0 a 5 personas,CALLE,NINGUNO,CALLE,GENERAL FRANCISCO VILLA,AVENIDA,IGNACIO MORONES PRIETO,AVENIDA,IGNACIO MORONES PRIETO,"125",,,,,,COLONIA,JESUS M GARZA,,,,"66238","19",NUEVO LEGN,"019",San Pedro Garza GarcTa,"0001",San Pedro Garza GarcTa,"0577","030","8183368452",,,Fijo,25.66552131,-100.41824642,2010-07
"2992728",CAPILLA NUESTRA SErORA DEL REFUGIO,PARROQUIA NUESTRA SERORA DE GUADALUPE AR,"813210",Asociaciones y organizaciones religiosas,6 a 10 personas,CALLE,GENERAL FRANCISCO VILLA,AVENIDA,CORREGIDORA,OTRO (ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,AVENIDA,IGNACIO MORONES PRIETO,"100",,,,,,OTRO (ESPECIFIQUE),SANTA CATARINA,,,,"64000","19",NUEVO LETN,"019",San Pedro Garza GarcTa,"0001",San Pedro Garza GarcTa,"0577","037",,,,Fijo,25.6718252,-100.4029506,2014-12
"2992706",CAPILLA NUESTRA SE.ORAL DEL PERPETUO SOCORRO,PARROQUIA DE SANTA MARIA DE LA MONTA A SAN PEDRO GARZA GARCIA AR,"813210",Asociaciones y organizaciones religiosas,6 a 10 personas,CALLE,ALEJANDRO VI,CALLE,NINGUNO,CALLE,LANDON,AVENIDA,LAS TORRES,,SN,,,,,COLONIA,FRACC COLONIAS DEL VALLE,,,,"66214","19",NUEVO LELN,"019",San Pedro Garza GarcAa,"0001",San Pedro Garza GarcAa,"0596","001",,SANTAMARIADELAMONTANA@HOTMAIL.COM,,Fijo,25.67879236,-100.39858457,2014-12
"8688775",APLICACION DE UMAS SIN NOMBRE,,"812110",Salones y clEnicas de belleza y peluquereas,0 a 5 personas,CALLE,HELIO,CALLE,PLATINO,CALLE,POTASIO,CALLE,BORO,"515",,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcea,"0001",San Pedro Garza Garcea,"0011","026","8124378964",,,Fijo,25.68575851,-100.41180893,2019-11
"6795617",UDEM_38256,CAFE SIRENA S DE RL DE CV,"722515","CafeterRas, fuentes de sodas, nevereas, refresquer,as y similares",6 a 10 personas,AVENIDA,DR. IGNACIO MORONES PRIETO,AVENIDA,JOSN CALDER N A.,VIADUCTO,NINGUNO,AVENIDA,ALFONSO REYES,"4500",,,,,,COLONIA,DEL CARMEN SAN PEDRO,,,,"66238","19",NUEVO LEEN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0539","033",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,25.6654918,-100.42025272,2017-03
"3019336",TAQUERIA SIBERIANA,,"722513",Restaurantes con servicio de preparacimn de antojitos,0 a 5 personas,AVENIDA,MANUEL J. CLOUTHIER,CALLE,GENERAL BERNARDO REYES,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,PEDRO M. PERALES,,SN,,,,,COLONIA,VISTA MONTARA,,,,"66214","19",NUEVO LENN,"019",San Pedro Garza GarcAa,"0001",San Pedro Garza GarcAa,"0331","019",,,,Fijo,25.67820843,-100.4032649,2010-07
"8829582",BARBER SHOP,,"812110",Salones y clrnicas de belleza y peluquerdas,0 a 5 personas,CALLE,URANIO,CALLE,COBALTO,CALLE,PLOMO,CALLE,PLATA,"0",SN,,,"0",,CIUDAD,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcea,"0001",San Pedro Garza Garcea,"0011","023","8126958525",,,Fijo,25.68290268,-100.41477009,2019-11
"3017903",TAQUERIA VARGAS,,"722514",Restaurantes con servicio de preparaciin de tacos y tortas,0 a 5 personas,CALLE,20 DE NOVIEMBRE,CALLE,MERCURIO,CALLE,MANGANESO,CALLE,FIERRO,"209",,,,,,COLONIA,UNIDAD HAB SAN PEDRO,,,,"66210","19",NUEVO LEAN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0026","050","8119670871",,,Fijo,25.67933832,-100.41794944,2010-07
"3018855",CAPILLA DE LA VIRGEN DE GUADALUPE,SAN GENARO IGLESIA CATELICA AR,"813210",Asociaciones y organizaciones religiosas,0 a 5 personas,CALLE,TUNGSTENO,PRIVADA,ALUMINIO,CALLE,CROMO,OTRO (ESPECIFIQUE),CERRO,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcia,"0001",San Pedro Garza Garcia,"0312","020",,,,Fijo,25.68766411,-100.41477643,2010-07
"3019249",AUTO CLIMAS,,"811199",Otros servicios de reparacizn y mantenimiento de automAviles y camiones,0 a 5 personas,AVENIDA,MANUEL J. CLOUTHIER,CALLE,ALUMINIO,CALLE,PLATINO,CALLE,PLOMO,"107",,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcea,"0001",San Pedro Garza Garcea,"0026","001","8183156474",,,Fijo,25.68081949,-100.41621666,2010-07
"3019675",AUTO CRISTALES JIRHE,,"811129",InstalaciTn de cristales y otras reparaciones a la carrocersa de automsviles y camiones,0 a 5 personas,AVENIDA,IGNACIO MORONES PRIETO,AVENIDA,JOSE VASCONCELOS,ANDADOR,NINGUNO,CALLE,LAZARO GARZA AYALA,"210",,,,,,COLONIA,LINDAVISTA,,,,"66238","19",NUEVO LETN,"019",San Pedro Garza GarcTa,"0001",San Pedro Garza GarcTa,"0543","039","8113251366",CRISTALESJIREH@GMAIL.COM,,Fijo,25.66574271,-100.41425881,2010-07
"3019214",VENTA DE POLLOS ASADOS,,"722517","Restaurantes con servicio de preparacien de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",0 a 5 personas,AVENIDA,MANUEL J. CLOUTHIER,CALLE,COBRE,CALLE,ZINC,CALLE,PLOMO,"907",,,,,,COLONIA,SAN PDRO 400,,,,"66210","19",NUEVO LE N,"019",San Pedro Garza Garcva,"0001",San Pedro Garza Garcva,"0026","031","8140400273",,,Fijo,25.68020617,-100.41320134,2010-07
"2992686",VENTA DE POLLO OVIDIO GARCIA,,"722517","Restaurantes con servicio de preparacien de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",0 a 5 personas,CALLE,COBALTO,CALLE,ORO,CALLE,FIERRO,CALLE,GRAFITO,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcva,"0001",San Pedro Garza Garcva,"0026","021","8120457051",,,Fijo,25.68341296,-100.41694945,2014-12
"6370198",CARITAS BANCO DE ALIMENTOS,CARITAS DE MONTERREY ABP,"813230",Asociaciones y organizaciones civiles,251 y mis personas,CALLE,MARLA CANTp TREVIsO,CALLE,LUCIO BLANCO,BOULEVARD,LICENCIADO GUSTAVO DiAZ ORDAZ,AVENIDA,CORREGIDORA,"700",,,,"0",,COLONIA,LUCIO BLANCO,,,,"66220","19",NUEVO LEAN,"019",San Pedro Garza Garcia,"0001",San Pedro Garza Garcia,"0577","003",,MRAMIREZ@CARITAS.ORG.MX,WWW.CARITAS.ORG.MX,Fijo,25.67047187,-100.40717377,2010-07
"3019327",TAQUERIA EL FOGONSITO,,"722514",Restaurantes con servicio de preparacien de tacos y tortas,0 a 5 personas,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,PEDRO M. PERALES,CALLE,FRANCISCO I. MADERO,CALLE,SEBASTICN LERDO DE TEJADA,"519",H,,,,,COLONIA,EL OBISPO,,,,"66214","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","013",,,,Fijo,25.67949397,-100.40384766,2010-07
"2992747",BLUE WASH LAVADO DE AUTOS,BLUE WASH AUTOLAVADOS Y SERVICIOS SA DE CV,"811192",Lavado y lubricado de automVviles y camiones,11 a 30 personas,BOULEVARD,LICENCIADO GUSTAVO DIAZ ORDAZ,CALLE,SANTA PAULINA,AVENIDA,CORREGIDORA,CALLE,SAN JUAN,,SN,,,,,FRACCIONAMIENTO,VALLE DEL SEMINARIOP,,,,"66218","19",NUEVO LELN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0577","004","8128605886",FACTURAS@BLUEWASH.MX,WWW.BLUEWASH.MX,Fijo,25.67438789,-100.40222486,2014-12
"8533075",VENTA DE TACOS SIN NOMBRE,,"722514",Restaurantes con servicio de preparacien de tacos y tortas,0 a 5 personas,CALLE,DAVILA REYES,CALLE,MODESTO ARREOLA,CALLE,FERNANDO DAVILA REYES,CALLE,MODESTO ARREOLA,"318",,,,,,COLONIA,LOS PINOS,,,,"66239","19",NUEVO LESN,"019",San Pedro Garza GarcSa,"0001",San Pedro Garza GarcSa,"0488","012","8129527334",,,Fijo,25.67137421,-100.3944905,2019-11
"7564054",TAQUERIA LA DOaITA,,"722514",Restaurantes con servicio de preparacien de tacos y tortas,0 a 5 personas,CALLE,PLATINO,CALLE,NIQUEL,CALLE,MAGNESIO,CALLE,POTASIO,"414",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcva,"0001",San Pedro Garza Garcva,"0011","030",,,,Fijo,25.6841161,-100.41124444,2019-11
"8533074",DELEGACION SAN PEDRO,DELEGACION SAN PEDRO,"813230",Asociaciones y organizaciones civiles,11 a 30 personas,CALLE,COBALTO,CALLE,URANIO,CALLE,PLATINO,CALLE,PLOMO,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcia,"0001",San Pedro Garza Garcia,"0026","041",,,,Fijo,25.68315127,-100.41532477,2019-11
"8633274",DELINEADO PERMANENTES Y APLICACION DE UrAS,,"812110",Salones y clRnicas de belleza y peluquerAas,0 a 5 personas,CALLE,TUNGSTENO,CALLE,COBRE,CALLE,ANTIMONIO,CALLE,ESTAEO,"1005",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcea,"0001",San Pedro Garza Garcea,"0011","041",,,,Fijo,25.68674269,-100.41282058,2019-11
"3054912",IGLESIA BAUTISTA INDEPENDIENTE,IGLESIA BAUTISTA INDEPENDIENTE AR,"813210",Asociaciones y organizaciones religiosas,31 a 50 personas,CALLE,NINGUNO,AVENIDA,IGNACIO MORONES PRIETO,AVENIDA,IGNACIO MORONES PRIETO,OTRO (ESPECIFIQUE),NINGUNO,"134",,,,,,COLONIA,JESUS M GARZA,,,,"66238","19",NUEVO LEGN,"019",San Pedro Garza GarcTa,"0001",San Pedro Garza GarcTa,"0539","009",,,,Fijo,25.6653902,-100.41833484,2010-07
"3019278",ESTETICA MIA,,"812110",Salones y cl,0 a 5 personas,CALLE,COBALTO,CALLE,ORO,CALLE,FIERRO,CALLE,GRAFITO,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcea,"0001",San Pedro Garza Garcea,"0026","021",,,,Fijo,25.68339637,-100.41678223,2010-07
"2992969",IGLESIA CABSEL,ARQUIDIOCESIS DE MONTERREY AR,"813210",Asociaciones y organizaciones religiosas,0 a 5 personas,ANDADOR,"2",AVENIDA,IGNACIO MORONES PRIETO,CALLE,FERNANDO DAVILA REYES,CALLE,SANTA CATARINA,,SN,,,,,COLONIA,LOS PINOS,,,,"66239","19",NUEVO LESN,"019",San Pedro Garza GarcSa,"0001",San Pedro Garza GarcSa,"0488","037",,,,Fijo,25.67179538,-100.39484309,2014-12
"8688930",ESTETICA MONY,,"812110",Salones y clYnicas de belleza y peluquerEas,0 a 5 personas,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,LICENCIADO JOSE BENITEZ,CALLE,PEDRO M. PERALES,CALLE,GENERAL BERNARDO REYES,"404",A,,,,,COLONIA,VISTA MONTANA,,,,"66214","19",NUEVO LENN,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","012",,,,Fijo,25.68055496,-100.40479584,2019-11
"7564222",ESTETICA,,"812110",Salones y cl8nicas de belleza y peluquerEas,0 a 5 personas,CALLE,PLAN DE AYALA,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,AQUILES SERDAN,CALLE,PLAN DE GUADALUPE,,SN,,,,,COLONIA,REVOLUCION IV SECTOR,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0327","009","8181630343",,,Fijo,25.68313152,-100.40869505,2019-11
"7563880",ESTETICA ELSA,,"812110",Salones y clAnicas de belleza y peluquerEas,0 a 5 personas,CALLE,MICA,CALLE,ALUMINIO,CALLE,PROLONGACION RIOLITA,CALLE,MANGANESO,"212",,,,"0",,COLONIA,MICA,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0312","014","8122998411",,,Fijo,25.68569065,-100.41604089,2019-11
"3019165",IGLESIA CATOLICA,CAPILLA CATOLICA SAN MIGUEL AR,"813210",Asociaciones y organizaciones religiosas,6 a 10 personas,CALLE,ESTAEO,CALLE,ANTIMONIO,CALLE,SIN REFERENCIA,OTRO (ESPECIFIQUE),NINGUNO,"0",SN,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcia,"0001",San Pedro Garza Garcia,"0011","049",,,,Fijo,25.68782428,-100.41206869,2010-07
"8505031",IGLESIA CATOLICA SAN ANTONIO DE PADUA,IGLESIA CATOLICA,"813210",Asociaciones y organizaciones religiosas,0 a 5 personas,CALLE,PALMA,CALLE,PROLONGACION JIMENEZ,CALLE,SIN REFERENCIA,BOULEVARD,LICENCIADO GUSTAVO D,"101",,,,,,COLONIA,PLAN DE AYALA,,,,"66210","19",NUEVO LEAN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0577","002",,,,Fijo,25.66901925,-100.40924849,2019-11
"3019154",IGLESIA CORDERO DE DIOS INDEPENDIENTE,,"813210",Asociaciones y organizaciones religiosas,0 a 5 personas,PRIVADA,RAMIRO TAMEZ,PRIVADA,RAMIRO TAMEZ,OTRO (ESPECIFIQUE),PRIVADA RAMIRO TAMEZ,ANDADOR,FRANCISCO CIRDENAS,,SN,,,,,COLONIA,VISTA MONTAIA,,,,"66210","19",NUEVO LENN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0327","038","8183158326",,,Fijo,25.68300945,-100.40722067,2010-07
"2992707",ESTETICA FATY,,"812110",Salones y clYnicas de belleza y peluquerOas,0 a 5 personas,CALLE,ORO,AVENIDA,LAS TORRES,CALLE,MANGANESO,CALLE,FIERRO,"112",,,,,,COLONIA,UNIDAD HABITACIONAL SAN PEDRO,,,,"66210","19",NUEVO LEAN,"019",San Pedro Garza GarcSa,"0001",San Pedro Garza GarcSa,"0026","042",,,,Fijo,25.67974828,-100.41705911,2014-12
"7564104",FUNDACION 5 X,FXX00827373 AC,"813230",Asociaciones y organizaciones civiles,11 a 30 personas,AVENIDA,PLATINO,CALLE,GRAFITO,CALLE,COBALTO,CALLE,POTASIO,"302",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcia,"0001",San Pedro Garza Garcia,"0011","032",,FUNDACION5X@GMAIL.COM,,Fijo,25.6823505,-100.41156797,2019-11
"7564048",LOMO PLATEADO,,"812110",Salones y clOnicas de belleza y peluquer,0 a 5 personas,CALLE,COBALTO,CALLE,POTASIO,CALLE,SODIO,CALLE,PLOMO,"0",SN,,,"0",,CIUDAD,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcea,"0001",San Pedro Garza Garcea,"0011","022","8117597108",,,Fijo,25.6824732,-100.41217918,2019-11
"3017926",LA VULCA DEL BROTHER,,"811191",Reparaci n menor de llantas,0 a 5 personas,CALLE,MERCURIO,CALLE,ORO,CALLE,FIERRO,CALLE,MANGANESO,,SN,,,,,COLONIA,UNIDAD HAB SAN PEDRO,,,,"66210","19",NUEVO LEAN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0026","016","8183157674",JAIMETIRE@HOTMAIL.COM,,Fijo,25.6786232,-100.41732152,2010-07
"8461944",ESTETICA SIN NOMBRE,ESTETICA SIN NOMBRE,"812110",Salones y cl nicas de belleza y peluquerlas,0 a 5 personas,CALLE,ZINC,CALLE,URANIO,CALLE,AZUFRE,CALLE,COBRE,"0",SN,,,"0",SN,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcea,"0001",San Pedro Garza Garcea,"0011","007",,,,Fijo,25.68628606,-100.41355922,2019-11
"7648373",ESTETICA SIN NOMBRE,,"812110",Salones y cl nicas de belleza y peluquerlas,0 a 5 personas,CALLE,ARTURO B. DE LA GARZA,CALLE,GENERAL BERNARDO REYES,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,LICENCIADO JOSN BENPTEZ,,SN,,,,,COLONIA,VISTA MONTAJA,,,,"66216","19",NUEVO LENN,"019",San Pedro Garza GarcTa,"0001",San Pedro Garza GarcTa,"0327","049",,,,Fijo,25.6814069,-100.40540104,2019-11
"3019341",ESTETICA SIN NOMBRE,,"812110",Salones y cl nicas de belleza y peluquer,0 a 5 personas,CALLE,PEDRO M. PERALES,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,GENERAL BERNARDO REYES,CALLE,LICENCIADO JOSD BENYTEZ,"443",A,,,,,COLONIA,EL OBISPO,,,,"66214","19",NUEVO LEON,"019",San Pedro Garza GarcTa,"0001",San Pedro Garza GarcTa,"0331","012","8183159558",,,Fijo,25.67929748,-100.4044293,2010-07
"3019235",ESTETICA STILISSIMO,,"812110",Salones y clLnicas de belleza y peluquervas,0 a 5 personas,CALLE,ORO,CALLE,MERCURIO,CALLE,MANGANESO,CALLE,ALUMINIO,"213",,,,,,COLONIA,UNIDAD HAB SAN PEDRO,,,,"66210","19",NUEVO LEAN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0026","051",,STILISSIMOPATYMALDONADO@HOTMAIL.COM,,Fijo,25.67895468,-100.41707669,2010-07
"3018883",ESTETICA UNISEX,,"812110",Salones y clSnicas de belleza y peluquer,0 a 5 personas,CALLE,CROMO,CALLE,COBALTO,CALLE,PLOMO,CALLE,FIERRO,,SN,,,,,COLONIA,SAN PEDR0 400,,,,"66210","19",NUEVO LE0N,"019",San Pedro Garza Garcea,"0001",San Pedro Garza Garcea,"0026","029",,,,Fijo,25.68243503,-100.4175177,2010-07
"3019128",ESTETICA UNISEX,,"812110",Salones y clSnicas de belleza y peluquer,0 a 5 personas,CALLE,GENERAL FELIPE ANGELES,CALLE,PEDRO N. PERALES,CALLE,MANUEL HUERTA,CALLE,LUCRECIA TORIN,"0",SN,,,"0",,COLONIA,VISTA MONTARA 5 SECTOR,,,,"66216","19",NUEVO LENN,"019",San Pedro Garza GarcOa,"0001",San Pedro Garza GarcOa,"0609","010",,,,Fijo,25.68444078,-100.4091566,2010-07
"8688761",FABY SALOON,,"812110",Salones y clrnicas de belleza y peluquer,0 a 5 personas,CALLE,MERCURIO,CALLE,ZINC,CALLE,CARBONO,AVENIDA,LAS TORRES,"805",A,,,,,COLONIA,UNIDAD HABITACIONAL SAN PEDRO,,,,"66210","19",NUEVO LEAN,"019",San Pedro Garza GarcSa,"0001",San Pedro Garza GarcSa,"0026","013","8180118541",,,Fijo,25.67913359,-100.41391637,2019-11
"8688931",FABY BEAUTY ESTETICA SALON,,"812110",Salones y clEnicas de belleza y peluquer,0 a 5 personas,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,LICENCIADO JOSE BENITEZ,CALLE,PEDRO M. PERALES,CALLE,GENERAL BERNARDO REYES,"410",B,,,,,COLONIA,VISTA MONTANA,,,,"66214","19",NUEVO LENN,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","012",,,,Fijo,25.6801652,-100.40455937,2019-11
"3019295",IGLESIA BAUTISTA ANTORCHA DE LA FE,,"813210",Asociaciones y organizaciones religiosas,11 a 30 personas,CALLE,COBALTO,CALLE,URANIO,CALLE,PLATA,CALLE,PLOMO,"0",SN,,,"0",,CIUDAD,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcia,"0001",San Pedro Garza Garcia,"0011","023","8183159868",,,Fijo,25.68306474,-100.41455229,2010-07
"7564045",ESTETICA UNISEX,,"812110",Salones y clSnicas de belleza y peluquer,0 a 5 personas,CALLE,COBRE,CALLE,COBALTO,CALLE,PLOMO,CALLE,ANTIMONIO,"203",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcea,"0001",San Pedro Garza Garcea,"0011","013",,,,Fijo,25.68191051,-100.41308888,2019-11
"7564051",ESTETICA UNISEX,,"812110",Salones y clSnicas de belleza y peluquer,0 a 5 personas,CALLE,COBRE,CALLE,PLOMO,CALLE,COBALTO,CALLE,ZINC,"232",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcea,"0001",San Pedro Garza Garcea,"0011","014",,,,Fijo,25.68287648,-100.41317554,2019-11
"2992717",ESTETICA CARMEN,,"812110",Salones y clMnicas de belleza y peluquer,0 a 5 personas,CALLE,MANGANESO,CALLE,FIERRO,CALLE,20 DE NOVIEMBRE,CALLE,MERCURIO,"104",,,,,,COLONIA,UNIDAD HAB SAN PEDRO,,,,"66210","19",NUEVO LEAN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0026","050",,,,Fijo,25.67953769,-100.41787277,2014-12
"2990119",ESTETICA CRIS TAL,,"812110",Salones y clSnicas de belleza y peluquerlas,0 a 5 personas,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,ANTONIO I. VILLARREAL,CALLE,NICEFORO ZAMBRANO,CALLE,GENERAL  LVARO OBREGLN,"330",,,,,,COLONIA,REVOLUCION,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza GarcLa,"0001",San Pedro Garza GarcLa,"0327","021","8119614284",,,Fijo,25.68205489,-100.40715292,2014-12
"7648380",HOSPICELL REPARACIONES,,"811219",ReparaciLn y mantenimiento de otro equipo electrmnico y de equipo de precisidn,0 a 5 personas,AVENIDA,GENERAL EMILIANO ZAPATA,AVENIDA,MANUEL J. CLOUTHIER,CALLE,PEDRO M. PERALES,CALLE,GENERAL BERNARDO REYES,"520",C,,,,,COLONIA,EL OBISPO,,,,"66214","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","019",,,,Fijo,25.67822577,-100.40267288,2019-11
"8499020",HOUSE OF FADE BARBERIA,,"812110",Salones y clEnicas de belleza y peluqueroas,0 a 5 personas,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,PEDRO M. PERALES,CALLE,ANDADOR CORREGIDORA,CALLE,SEBASTI N LERDO DE TEJADA,"601",B,,,,,COLONIA,EL OBISPO,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","043",,,,Fijo,25.67928661,-100.40359755,2019-11
